property_id,assessor_parcel_id,pin,site_address,zip_code,council_district,community_plan_area,neighborhood_council,base_zoning,base_zoning_description,full_zoning_code,general_plan_land_use,specific_plan_area,overlay_count,lot_size_sqft,building_size_sqft,year_built,number_of_units,use_code,assessed_land_value,assessed_improvement_value,total_assessed_value,toc_eligible,opportunity_zone,high_quality_transit,residential_market_area,commercial_market_area,methane_zone,flood_zone,fault_zone,rent_stabilization,housing_replacement_required,data_completeness_score,development_score,score_breakdown,suggested_use,investment_tier,latitude,longitude,dist_downtown_miles,dist_santa_monica_miles,dist_hollywood_miles,dist_lax_miles,dist_ucla_miles,dist_usc_miles,nearest_metro_station,nearest_metro_distance,nearest_metro_lines,freeway_distance_miles,walkability_score,location_premium_bonus,transit_accessibility_bonus,highway_access_bonus,total_geographic_bonus,enhanced_development_score,enhanced_investment_tier,enhanced_suggested_use
798,2501-010-016,225B145 272,15269 W COBALT ST,91342,CD 7 - Monica Rodriguez,Sylmar,Sylmar,RA-1-K,,RA-1-K,Very Low I Residential,,0,34568.9,2212.0,1908.0,1.0,0108 - Residential - Single Family Residence - Guesthouse,416824.0,377071.0,793895.0,False,Not Eligible,,Low,Low,,Outside Flood Zone,,No [APN: 2501010016],,81.2,37.0,"{""zoning_score"": 32.0, ""lot_size_score"": 100, ""transit_bonus"": 0.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.39639000000001,8.76,5.89,4.77,7.59,3.03,6.71,Westwood/Rancho Park,2.45,Expo,0.87,45,0.0,0.0,2.0,2.0,39.0,D,Hold/Income Property
799,2153-028-035,177B117 579,6034 N MELVIN AVE,91356,CD 3 - Bob Blumenfield,Encino - Tarzana,Tarzana,RA-1,,RA-1,Very Low I Residential,,0,21779.4,2638.0,1962.0,1.0,0103 - Residential - Single Family Residence - Pool and Misc.,366461.0,442987.0,809448.0,True,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,,No [APN: 2153028035],,84.4,44.0,"{""zoning_score"": 32.0, ""lot_size_score"": 100, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.112539999999996,-118.2437,4.16,15.58,5.51,15.05,11.94,6.65,Civic Center/Grand Park,3.9,"Red,Purple",0.89,45,0.0,0.0,2.0,2.0,46.0,C,Assembly Opportunity Lead
800,4371-025-017,144B153 309,968 N HOLLYBUSH LN,90077,CD 5 - Katy Young Yaroslavsky,Bel Air - Beverly Crest,Bel Air-Beverly Crest,RE,Residential Estate,RE40-1-H-HCR,Minimum Residential,,0,2555.1,,,,010V - Residential - Single Family Residence - Vacant Land,2938.0,0.0,2938.0,False,Not Eligible,,High,High,,Outside Flood Zone,,No [APN: 4371025017],,75.0,22.51,"{""zoning_score"": 35.0, ""lot_size_score"": 37.034, ""transit_bonus"": 0.0, ""financial_score"": 10.0, ""risk_penalty"": 0.0}",Teardown/Rebuild Opportunity,D,34.06188,-118.2437,0.67,14.5,6.13,12.52,11.57,3.61,Civic Center/Grand Park,0.44,"Red,Purple",0.9,65,0.0,10.0,2.0,12.0,34.51,D,Transit-Adjacent Hold
802,5472-003-077,154-5A221 59,1327 N EL PASO DR,90065,CD 1 - Eunisses Hernandez,Northeast Los Angeles,Glassell Park,R1,Single Family Residential,R1-1-HCR,Low Residential,MOUNT WASHINGTON - GLASSELL PARK,2,4910.6,480.0,1948.0,1.0,0100 - Residential - Single Family Residence,458441.0,174037.0,632478.0,False,Not Eligible,,Medium,Medium,,Outside Flood Zone,,No [APN: 5472003077],,87.5,29.68,"{""zoning_score"": 40.0, ""lot_size_score"": 59.106, ""transit_bonus"": 0.0, ""financial_score"": 15.0, ""risk_penalty"": 6.0}",Hold/Income Property,D,34.06547,-118.2437,0.91,14.55,6.02,12.68,11.56,3.8,Civic Center/Grand Park,0.68,"Red,Purple",1.13,60,0.0,5.0,1.0,6.0,35.68,D,Hold/Income Property + Location Premium
803,2677-006-012,201B137 569,9711 N ODESSA AVE,91343,CD 12 - John Lee,Mission Hills - Panorama City - North Hills,Northridge East,RS-1,,RS-1,Low Residential,,0,8057.8,1315.0,1956.0,1.0,0100 - Residential - Single Family Residence,18575.0,45320.0,63895.0,False,Not Eligible,,Low,Medium,,Outside Flood Zone,,No [APN: 2677006012],,81.2,32.48,"{""zoning_score"": 38.0, ""lot_size_score"": 73.526, ""transit_bonus"": 0.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.14931,-118.2437,6.69,16.78,6.35,17.09,12.81,9.06,Hollywood/Vine,5.78,Red,1.36,50,0.0,0.0,1.0,1.0,33.48,D,Hold/Income Property
804,2305-039-011,186B161 148,7649 N BELLAIRE AVE,91605,CD 2 - Adrin Nazarian,Sun Valley - La Tuna Canyon,North Hollywood West,R1,Single Family Residential,R1-1,Low Residential,,0,6947.6,1765.0,1962.0,1.0,0100 - Residential - Single Family Residence,140883.0,188525.0,329408.0,False,Not Eligible,,Low,Medium,,Outside Flood Zone,,No [APN: 2305039011],,84.4,31.93,"{""zoning_score"": 40.0, ""lot_size_score"": 69.738, ""transit_bonus"": 0.0, ""financial_score"": 5.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.12869,-118.2437,5.27,16.07,5.76,15.93,12.27,7.7,Civic Center/Grand Park,5.01,"Red,Purple",1.99,50,0.0,0.0,1.0,1.0,32.93,D,Hold/Income Property
805,4266-003-059,129B141 630,720 S BRISTOL AVE,90049,CD 11 - Traci Park,Brentwood - Pacific Palisades,,R1,Single Family Residential,R1-1,Low Residential,WEST LOS ANGELES TRANSPORTATION IMPROVEMENT AND MITIGATION,2,12517.1,5058.0,1978.0,1.0,0101 - Residential - Single Family Residence - Pool,227807.0,836400.0,1064207.0,False,Not Eligible,,High,High,,Outside Flood Zone,Yes,No [APN: 4266003059],,87.5,34.13,"{""zoning_score"": 40.0, ""lot_size_score"": 82.5171, ""transit_bonus"": 0.0, ""financial_score"": 5.0, ""risk_penalty"": 10.0}",Hold/Income Property,D,34.045,-118.2437,0.5,14.31,6.74,11.79,11.68,2.84,Little Tokyo/Arts District,0.51,Gold,0.5,50,0.0,4.0,3.0,7.0,41.13,C,Assembly Opportunity Lead
806,2238-004-014,180B153 376,6642 N COSTELLO AVE,91405,CD 2 - Adrin Nazarian,Van Nuys - North Sherman Oaks,Greater Valley Glen,R1,Single Family Residential,R1-1,Low Residential,,0,7445.3,1344.0,1949.0,1.0,0101 - Residential - Single Family Residence - Pool,57433.0,117415.0,174848.0,True,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,No [APN: 2238004014],,87.5,39.67,"{""zoning_score"": 40.0, ""lot_size_score"": 71.48433333333334, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.11862,-118.2437,4.58,15.76,5.58,15.37,12.05,7.04,Civic Center/Grand Park,4.32,"Red,Purple",1.3,50,0.0,0.0,1.0,1.0,40.67,C,Hold/Income Property
807,5684-009-012,159A217 25,2850 W PALMER DR,90065,CD 14 - Ysabel Jurado,Northeast Los Angeles,Eagle Rock,R1,Single Family Residential,R1-1-HCR,Low Residential,,0,5042.4,2043.0,1954.0,1.0,0100 - Residential - Single Family Residence,526494.0,143945.0,670439.0,False,Not Eligible,,Medium,Medium,,Outside Flood Zone,,No [APN: 5684009012],,84.4,30.55,"{""zoning_score"": 40.0, ""lot_size_score"": 60.211999999999996, ""transit_bonus"": 0.0, ""financial_score"": 15.0, ""risk_penalty"": 0.0}",SB9 Lot Split Opportunity,D,34.0522,-118.2722,1.64,12.77,5.15,10.86,9.99,2.18,MacArthur Park,0.39,"Red,Purple",0.72,65,0.0,10.0,2.0,12.0,42.55,C,Assembly Opportunity Lead
808,6037-024-033,096A193 105,8834 S WESTERN AVE,90047,CD 8 - Marqueece Harris-Dawson,South Los Angeles,Empowerment Congress Southwest,C2,General Commercial,C2-1VL-CPIO,Neighborhood Commercial,SOUTH LOS ANGELES ALCOHOL SALES,3,6001.8,10595.0,1948.0,0.0,1100 - Commercial - Store - One Story,380451.0,473976.0,854427.0,True,Not Eligible,Yes,Low,Low,,Outside Flood Zone,,No [APN: 6037024033],Yes,93.8,53.85,"{""zoning_score"": 90.0, ""lot_size_score"": 65.009, ""transit_bonus"": 35.0, ""financial_score"": 0.0, ""risk_penalty"": 9.0}",Retail/Restaurant Development,C,33.96386,-118.33204,7.92,9.91,9.54,4.61,9.73,4.85,Crenshaw,2.23,Green,2.6,50,0.0,0.0,0.0,0.0,53.85,C+,Retail/Restaurant Development
809,5589-023-016,150B197 456,2014 N BERENDO ST,90027,CD 4 - Nithya Raman,Hollywood,Los Feliz,R1,Single Family Residential,R1-1,Low II Residential,,0,6507.9,2406.0,1923.0,1.0,0100 - Residential - Single Family Residence,68346.0,322623.0,390969.0,True,Not Eligible,Yes,Medium-High,High,,Outside Flood Zone,,No [APN: 5589023016],,87.5,38.38,"{""zoning_score"": 40.0, ""lot_size_score"": 67.5395, ""transit_bonus"": 35.0, ""financial_score"": 5.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.07234,-118.2437,1.39,14.66,5.84,13.01,11.56,4.18,Civic Center/Grand Park,1.14,"Red,Purple",1.58,55,0.0,2.0,1.0,3.0,41.38,C,Hold/Income Property
810,2421-003-023,168B177 186,4923 N CARTWRIGHT AVE,91601,CD 2 - Adrin Nazarian,North Hollywood - Valley Village,NoHo,R1,Single Family Residential,R1-1,Low Residential,,0,6749.4,1652.0,1925.0,1.0,0100 - Residential - Single Family Residence,282892.0,205481.0,488373.0,True,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,,No [APN: 2421003023],,87.5,38.99,"{""zoning_score"": 40.0, ""lot_size_score"": 68.747, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.10143,-118.2437,3.39,15.28,5.46,14.46,11.77,5.94,Civic Center/Grand Park,3.14,"Red,Purple",0.23,35,0.0,0.0,3.0,3.0,41.99,C,Hold/Income Property
811,4358-014-023,144B157 284,1112 N MAYBROOK DR,90210,CD 5 - Katy Young Yaroslavsky,Bel Air - Beverly Crest,Bel Air-Beverly Crest,RE,Residential Estate,RE15-1-HCR,Very Low II Residential,,0,11580.4,6084.0,1968.0,1.0,0101 - Residential - Single Family Residence - Pool,159364.0,655437.0,814801.0,False,Not Eligible,,High,High,,Outside Flood Zone,,No [APN: 4358014023],,84.4,32.65,"{""zoning_score"": 35.0, ""lot_size_score"": 81.5804, ""transit_bonus"": 0.0, ""financial_score"": 0.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.10332,-118.2937,4.54,12.72,2.6,12.88,9.01,5.6,Hollywood/Vine,1.9,Red,1.53,55,0.0,2.0,1.0,3.0,35.65,D,Hold/Income Property
812,2694-012-001,204B133 262,10228 N AMESTOY AVE,91325,CD 12 - John Lee,Northridge,Northridge East,RE,Residential Estate,RE11-1,Very Low II Residential,,0,11105.2,2094.0,1958.0,1.0,0101 - Residential - Single Family Residence - Pool,226361.0,574000.0,800361.0,False,Not Eligible,,Low,Medium,,Outside Flood Zone,,No [APN: 2694012001],,84.4,33.33,"{""zoning_score"": 35.0, ""lot_size_score"": 81.1052, ""transit_bonus"": 0.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.15448,-118.2437,7.05,16.97,6.54,17.39,12.97,9.41,Hollywood/Vine,5.99,Red,1.39,50,0.0,0.0,1.0,1.0,34.33,D,Hold/Income Property
813,2020-015-022,189B093 518,23701 W ELKWOOD ST,91304,CD 12 - John Lee,Canoga Park - Winnetka - Woodland Hills - West Hills,West Hills,RE,Residential Estate,RE11-1,Very Low Residential,,0,9420.5,2128.0,1984.0,1.0,0100 - Residential - Single Family Residence,376092.0,287769.0,663861.0,False,Not Eligible,,Medium,Medium,,Outside Flood Zone,,No [APN: 2020015022],,84.4,32.57,"{""zoning_score"": 35.0, ""lot_size_score"": 78.06833333333333, ""transit_bonus"": 0.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.48071,13.6,2.34,8.83,8.63,2.34,11.41,Westwood/Rancho Park,2.8,Expo,1.89,50,0.0,0.0,1.0,1.0,33.57,D,Hold/Income Property
814,2685-008-009,201B133 37,16825 W SEPTO ST,91343,CD 12 - John Lee,Granada Hills - Knollwood,Granada Hills South,RS-1,,RS-1,Low I Residential,,0,8021.8,1425.0,1956.0,1.0,0100 - Residential - Single Family Residence,92308.0,143071.0,235379.0,False,Not Eligible,,Low,Low,,Outside Flood Zone,,No [APN: 2685008009],,81.2,32.45,"{""zoning_score"": 38.0, ""lot_size_score"": 73.406, ""transit_bonus"": 0.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.41195,9.65,5.08,5.42,7.56,2.23,7.56,Westwood/Rancho Park,1.68,Expo,0.49,45,3.31,2.0,3.0,8.31,40.76,C,Hold/Income Property + Location Premium
815,5202-010-027,132A227 95,2635 1-4 E CHELSEA ST,90033,CD 14 - Ysabel Jurado,Northeast Los Angeles,,RD1,,RD1.5-1,Low Medium II Residential,,0,6897.2,3314.0,1964.0,4.0,0400 - Residential - Four Units (Any Combination) - 4 Stories or Less,221506.0,327717.0,549223.0,True,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,,Yes [APN: 5202010027],Yes,84.4,49.37,"{""zoning_score"": 70.0, ""lot_size_score"": 69.486, ""transit_bonus"": 35.0, ""financial_score"": 5.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.2437,0.0,14.38,6.46,12.09,11.62,3.14,Civic Center/Grand Park,0.32,"Red,Purple",0.39,60,0.0,10.0,3.0,13.0,62.37,B,TOD Development Site
816,5435-031-031,154-5A207 146,3749 W GRIFFITH VIEW DR,90039,CD 13 - Hugo Soto-Martinez,Northeast Los Angeles,Atwater Village,R1,Single Family Residential,R1-1-RIO,Low Residential,,1,5554.6,500.0,1923.0,1.0,"0200 - Residential - Double, Duplex, or Two Units - 4 Stories or Less",615910.0,688425.0,1304335.0,True,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,,Yes [APN: 5435031031],,87.5,37.19,"{""zoning_score"": 40.0, ""lot_size_score"": 62.773, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 3.0}",Hold/Income Property,D,34.0522,-118.28119000000001,2.15,12.26,4.78,10.5,9.48,2.07,MacArthur Park,0.49,"Red,Purple",1.23,70,0.0,10.0,1.0,11.0,48.19,C,TOD Development Site
817,2414-004-032,177B173 873,6045 N CLEON AVE,91606,CD 2 - Adrin Nazarian,North Hollywood - Valley Village,NoHo,RD1,,RD1.5-1,Low Medium II Residential,,0,6924.1,2764.0,2019.0,2.0,0400 - Residential - Four Units (Any Combination) - 4 Stories or Less,563040.0,1379570.0,1942610.0,True,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,,No [APN: 2414004032],Yes,87.5,49.41,"{""zoning_score"": 70.0, ""lot_size_score"": 69.6205, ""transit_bonus"": 35.0, ""financial_score"": 5.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.11265,-118.2437,4.17,15.58,5.51,15.05,11.94,6.66,Civic Center/Grand Park,3.91,"Red,Purple",0.9,45,0.0,0.0,2.0,2.0,51.41,C+,Hold/Income Property
820,4423-029-043,126B129 465,716 N HARTZELL ST,90272,CD 11 - Traci Park,Brentwood - Pacific Palisades,,R1,Single Family Residential,R1V1,Low Residential,,0,2599.8,5325.0,2018.0,1.0,0101 - Residential - Single Family Residence - Pool,2040000.0,0.0,2040000.0,False,Not Eligible,,High,High,,Outside Flood Zone,,No [APN: 4423029043],,81.2,24.33,"{""zoning_score"": 40.0, ""lot_size_score"": 37.332, ""transit_bonus"": 0.0, ""financial_score"": 10.0, ""risk_penalty"": 0.0}",Teardown/Rebuild Opportunity,D,34.05936,-118.2437,0.49,14.47,6.21,12.41,11.58,3.48,Civic Center/Grand Park,0.29,"Red,Purple",0.74,65,0.0,10.0,2.0,12.0,36.33,D,Transit-Adjacent Hold
821,5128-019-020,118-5A209 193,837 1/2 E 28TH ST,90011,CD 9 - Curren D. Price Jr.,Southeast Los Angeles,South Central,RD2,,RD2-1,Low Medium II Residential,SOUTH LOS ANGELES ALCOHOL SALES,2,7508.2,1232.0,1957.0,2.0,0300 - Residential - Three Units (Any Combination) - 4 Stories or Less,240502.0,239392.0,479894.0,True,Not Eligible,Yes,Low,"Low if plans submitted after 2/17/2021, otherwise exempt",,Outside Flood Zone,,Yes [APN: 5128019020],Yes,90.6,53.12,"{""zoning_score"": 80.0, ""lot_size_score"": 71.694, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 6.0}",TOC Multi-Family (20-50 units),C,34.0522,-118.2437,0.0,14.38,6.46,12.09,11.62,3.14,Civic Center/Grand Park,0.32,"Red,Purple",0.39,60,0.0,10.0,3.0,13.0,66.12,B,TOD Development Site
822,2532-021-016,210B165 344,11146 N PHILLIPPI AVE,91331,CD 7 - Monica Rodriguez,Arleta - Pacoima,Pacoima,RS-1-CUGU,,RS-1-CUGU,Low Residential,,0,7506.8,1180.0,1956.0,1.0,0100 - Residential - Single Family Residence,239496.0,120527.0,360023.0,False,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,No [APN: 2532021016],,84.4,35.02,"{""zoning_score"": 38.0, ""lot_size_score"": 71.68933333333334, ""transit_bonus"": 15.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.16366,-118.2437,7.68,17.33,6.91,17.93,13.27,10.02,Woodman,5.77,Orange,1.65,50,0.0,0.0,1.0,1.0,36.02,D,Hold/Income Property
823,2249-008-021,172-5A151 170,5245 N VESPER AVE,91411,CD 4 - Nithya Raman,Van Nuys - North Sherman Oaks,Sherman Oaks,R1,Single Family Residential,R1-1,Low Residential,,0,5039.1,1317.0,1946.0,1.0,0100 - Residential - Single Family Residence,421608.0,161639.0,583247.0,False,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,No [APN: 2249008021],,87.5,33.55,"{""zoning_score"": 40.0, ""lot_size_score"": 60.1955, ""transit_bonus"": 15.0, ""financial_score"": 15.0, ""risk_penalty"": 0.0}",SB9 Lot Split Opportunity,D,34.10465,-118.2437,3.62,15.37,5.47,14.63,11.82,6.15,Civic Center/Grand Park,3.36,"Red,Purple",0.38,40,0.0,0.0,3.0,3.0,36.55,D,SB9 Lot Split Opportunity
824,7445-017-040,021B193 69,1131 W VIA SEBASTIAN,90732,CD 15 - Tim McOsker,San Pedro,Northwest San Pedro,R1,Single Family Residential,R1-1XL,Low II Residential,,0,10088.5,2809.0,1977.0,1.0,0104 - Residential - Single Family Residence - Therapy Pool (Spa),333216.0,242935.0,576151.0,False,Not Eligible,Yes,Low,Medium,,Outside Flood Zone,,No [APN: 7445017040],,87.5,37.52,"{""zoning_score"": 40.0, ""lot_size_score"": 80.0885, ""transit_bonus"": 15.0, ""financial_score"": 5.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.25501,0.65,13.74,5.92,11.59,10.97,2.68,Pershing Square,0.3,"Red,Purple",0.32,60,0.0,10.0,3.0,13.0,50.52,C+,TOD Development Site
825,5057-015-020,120B181 23,2841 1/2 S PALM GROVE AVE,90016,CD 10 - Heather Hutt,West Adams - Baldwin Hills - Leimert,West Adams,R2,Two Family Residential,R2-1,Low Medium I Residential,SOUTH LOS ANGELES ALCOHOL SALES,2,5200.1,972.0,1923.0,1.0,"0200 - Residential - Double, Duplex, or Two Units - 4 Stories or Less",612000.0,379746.0,991746.0,True,Not Eligible,Yes,Medium,Medium,,100 Yr - Zone AE,,Yes [APN: 5057015020],Yes,93.8,39.95,"{""zoning_score"": 50.0, ""lot_size_score"": 61.0005, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 6.0}",Hold/Income Property,D,34.0522,-118.2437,0.0,14.38,6.46,12.09,11.62,3.14,Civic Center/Grand Park,0.32,"Red,Purple",0.39,60,0.0,10.0,3.0,13.0,52.95,C+,TOD Development Site
826,2707-004-013,207B113 76,20311 W FULLBRIGHT PL,91311,CD 12 - John Lee,Chatsworth - Porter Ranch,Chatsworth,RA-1,,RA-1,Very Low I Residential,,0,16854.9,2656.0,1965.0,1.0,0101 - Residential - Single Family Residence - Pool,37184.0,359652.0,396836.0,False,Not Eligible,,Low,Low,,Outside Flood Zone,,No [APN: 2707004013],,81.2,33.71,"{""zoning_score"": 32.0, ""lot_size_score"": 86.8549, ""transit_bonus"": 0.0, ""financial_score"": 8.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.44681,11.65,3.41,7.08,7.88,1.15,9.5,Westwood/Rancho Park,1.22,Expo,1.55,55,0.0,2.0,1.0,3.0,36.71,D,Hold/Income Property
828,6013-015-029,105B201 1452,6501 S ESTRELLA AVE,90044,CD 8 - Marqueece Harris-Dawson,South Los Angeles,,R2,Two Family Residential,R2-1,Low Medium I Residential,SOUTH LOS ANGELES ALCOHOL SALES,2,6750.2,1344.0,1955.0,2.0,0300 - Residential - Three Units (Any Combination) - 4 Stories or Less,23505.0,32294.0,55799.0,True,Not Eligible,Yes,Low,Low,,Outside Flood Zone,,Yes [APN: 6013015029],,87.5,41.89,"{""zoning_score"": 50.0, ""lot_size_score"": 68.751, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 6.0}",Hold/Income Property,D,33.98719,-118.2437,4.48,14.38,9.63,9.93,12.86,3.4,Expo/Vermont,3.08,Expo,2.96,50,0.0,0.0,0.0,0.0,41.89,C,Hold/Income Property
830,5423-029-024,144A209 741,2201 W FOX LN,90026,CD 13 - Hugo Soto-Martinez,Silver Lake - Echo Park - Elysian Valley,Echo Park,[Q]CM-1VL,,[Q]CM-1VL,Commercial Manufacturing,,0,1741.1,1407.0,2014.0,1.0,01S0 - Residential - Single Family Residence - Small Lot,632903.0,334941.0,967844.0,True,Not Eligible,Yes,Medium-High,High,,Outside Flood Zone,,No [APN: 5423029024],Yes,87.5,27.15,"{""zoning_score"": 35.0, ""lot_size_score"": 31.60733333333333, ""transit_bonus"": 35.0, ""financial_score"": 0.0, ""risk_penalty"": 0.0}",Hold/Income Property,D,34.0522,-118.26571,1.26,13.13,5.44,11.13,10.36,2.34,7th St/Metro Center,0.45,"Red,Purple,Blue",0.36,60,0.0,10.0,3.0,13.0,40.15,C,Transit-Adjacent Hold
831,4255-002-006,126B157 751,10628 1-2 W AYRES AVE,90064,CD 5 - Katy Young Yaroslavsky,West Los Angeles,Westside,R2,Two Family Residential,R2-1-O,Low Medium I Residential,WEST LOS ANGELES TRANSPORTATION IMPROVEMENT AND MITIGATION,3,6001.5,1889.0,1948.0,2.0,"0200 - Residential - Double, Duplex, or Two Units - 4 Stories or Less",1082432.0,583664.0,1666096.0,True,Not Eligible,Yes,High,High,Methane Buffer Zone,Outside Flood Zone,,Yes [APN: 4255002006],Yes,96.9,40.05,"{""zoning_score"": 50.0, ""lot_size_score"": 65.0075, ""transit_bonus"": 35.0, ""financial_score"": 5.0, ""risk_penalty"": 12.0}",Hold/Income Property,D,34.0522,-118.2437,0.0,14.38,6.46,12.09,11.62,3.14,Civic Center/Grand Park,0.32,"Red,Purple",0.39,60,0.0,10.0,3.0,13.0,53.05,C+,TOD Development Site
832,5575-014-014,150A185 46,,0,CD 4 - Nithya Raman,Hollywood,Hollywood Hills West,R1,Single Family Residential,R1-1-HPOZ,Low II Residential,,1,349.4,286.0,1925.0,1.0,0109 - Residential - Single Family Residence - Other Improvements Only,11281.0,15078.0,26359.0,True,Not Eligible,Yes,Medium-High,High,,Outside Flood Zone,,No [APN: 5575014014],,81.2,26.28,"{""zoning_score"": 40.0, ""lot_size_score"": 22.329333333333334, ""transit_bonus"": 35.0, ""financial_score"": 0.0, ""risk_penalty"": 3.0}",Hold/Income Property,D,,,999.0,999.0,999.0,999.0,999.0,999.0,Unknown,999.0,,999.0,25,0.0,0.0,0.0,0.0,26.28,D,Hold/Income Property
833,6065-016-023,090A213 159,1555 3/4 E 106TH ST,90002,CD 15 - Tim McOsker,Southeast Los Angeles,Watts,R2,Two Family Residential,R2-1,Low Medium I Residential,SOUTH LOS ANGELES ALCOHOL SALES,2,3248.3,2280.0,2006.0,1.0,0100 - Residential - Single Family Residence,237179.0,170671.0,407850.0,True,Not Eligible,Yes,Low,Low,,Outside Flood Zone,,No [APN: 6065016023],,90.6,34.52,"{""zoning_score"": 50.0, ""lot_size_score"": 42.483000000000004, ""transit_bonus"": 35.0, ""financial_score"": 0.0, ""risk_penalty"": 6.0}",Hold/Income Property,D,34.0522,-118.2437,0.0,14.38,6.46,12.09,11.62,3.14,Civic Center/Grand Park,0.32,"Red,Purple",0.39,60,0.0,10.0,3.0,13.0,47.52,C,TOD Development Site
834,6075-027-028,087A201 243,441 W IMPERIAL HWY,90061,CD 8 - Marqueece Harris-Dawson,South Los Angeles,Harbor Gateway North,C2,General Commercial,C2-2D-CPIO,Community Commercial,SOUTH LOS ANGELES ALCOHOL SALES,3,4868.0,2470.0,2005.0,2.0,"0200 - Residential - Double, Duplex, or Two Units - 4 Stories or Less",400000.0,307470.0,707470.0,True,Not Eligible,Yes,Low,Low,,Outside Flood Zone,,No [APN: 6075027028],Yes,93.8,52.27,"{""zoning_score"": 90.0, ""lot_size_score"": 58.68, ""transit_bonus"": 35.0, ""financial_score"": 0.0, ""risk_penalty"": 9.0}",Boutique Retail/Office,C,34.0522,-118.24811,0.25,14.13,6.25,11.9,11.36,2.95,Civic Center/Grand Park,0.27,"Red,Purple",0.19,55,0.0,10.0,3.0,13.0,65.27,B,TOD Development Site
835,5436-023-008,153B209 367,3410 W ATWATER AVE,90039,CD 13 - Hugo Soto-Martinez,Northeast Los Angeles,Atwater Village,R1,Single Family Residential,R1-1-RIO,Low Residential,,1,6750.1,1263.0,1931.0,1.0,0100 - Residential - Single Family Residence,50177.0,58412.0,108589.0,True,Not Eligible,Yes,Medium,Medium,,Outside Flood Zone,Yes,No [APN: 5436023008],,90.6,38.29,"{""zoning_score"": 40.0, ""lot_size_score"": 68.7505, ""transit_bonus"": 35.0, ""financial_score"": 8.0, ""risk_penalty"": 7.0}",Hold/Income Property,D,34.0522,-118.2778,1.96,12.45,4.92,10.64,9.67,2.1,MacArthur Park,0.38,"Red,Purple",1.03,70,0.0,10.0,1.0,11.0,49.29,C,TOD Development Site
